dont_skip_probab;entry_test_price;prediction;test_price;timeStamp;volume
0.15800000727176666;4100.0;4108.52001953125;4099.58;1553082000;2.4
0.09399999678134918;4099.58;4096.77001953125;4099.0;1553085000;7.25
0.1340000033378601;4099.0;4101.47021484375;4099.2;1553088000;15.63
0.07500000298023224;4099.2;4098.9599609375;4107.2;1553091000;3.76
0.22300000488758087;4107.2;4101.490234375;4098.5;1553094000;126.22
0.17800000309944153;4098.5;4099.7001953125;4101.0;1553097000;38.98
0.1599999964237213;4101.0;4101.77001953125;4101.0;1553100000;31.02
0.08500000089406967;4101.0;4102.60986328125;4100.6;1553103000;0.38
0.13600000739097595;4100.6;4096.81005859375;4108.1;1553106000;22.03
0.13600000739097595;4108.1;4110.27978515625;4109.7;1553109000;17.71
0.1469999998807907;4109.7;4112.4599609375;4107.7;1553112000;20.27
0.08399999886751175;4107.7;4109.0498046875;4108.0;1553115000;0.44
0.14100000262260437;4108.0;4106.97998046875;4120.0;1553118000;32.54
0.20399999618530273;4120.0;4116.31982421875;4122.9;1553121000;90.28
0.1940000057220459;4122.9;4132.7900390625;4127.2;1553124000;11.9
0.10999999940395355;4127.2;4129.169921875;4136.0;1553127000;9.06
0.11699999868869781;4136.0;4139.56982421875;4117.5;1553130000;5.95
0.10899999737739563;4117.5;4112.52978515625;4125.5;1553133000;7.5
0.0820000022649765;4125.5;4122.509765625;4126.5;1553136000;0.19
0.1589999943971634;4126.5;4131.330078125;4126.6;1553139000;17.58
0.08399999886751175;4126.6;4128.16015625;4122.36;1553142000;0.0
0.13500000536441803;4122.36;4121.39990234375;4110.7;1553145000;30.55
0.20800000429153442;4110.7;4111.97998046875;4116.5;1553148000;54.2
0.08500000089406967;4116.5;4113.14990234375;4129.7;1553151000;0.69
0.08500000089406967;4129.7;4131.2900390625;4129.1;1553154000;0.15
0.14000000059604645;4129.1;4134.27978515625;4120.4;1553157000;8.12
0.09200000017881393;4120.4;4122.18017578125;4124.0;1553160000;3.03
0.12200000137090683;4124.0;4120.3798828125;4117.94;1553163000;17.15
0.16699999570846558;4117.94;4120.39990234375;4125.0;1553166000;29.59
0.125;4125.0;4130.85986328125;4125.14;1553169000;0.41
0.14800000190734863;4125.14;4132.1201171875;4106.21;1553172000;4.77
0.19300000369548798;4106.21;4108.85009765625;4087.2;1553175000;42.43
0.24300000071525574;4087.2;4094.550048828125;4031.9;1553178000;92.63
