start;open;high;low;close;volume;annual-hash-rate-growth;block-height;block-interval;block-size;blockchain-size;blocks-daily;chain-value-density;daily-transactions;difficulty;fee-percentage;hash-rate-growth-14d;hash-rate;market-cap;quarterly-hash-rate-growth;metcalfe-utxo;metcalfe-tx;utxo-growth;utxo-set-size;utxo-value;velocity-daily
1374537600;85.6;88.67;82.99;86.95;3387.1427321999986;1589.81;248005;523;109813;9592950572;165;109212.7;39909;31256961;0.00365942;23.5202;234.49656125945828;999137907.5;232.685;1.91;4.75;7152;6703987;149.04;0.0783487
1374624000;86.95;95.68;86.46;88.36;1619.2426672899994;1613.78;248146;615;124581;9610516506;141;111433.52;38514;31256961;0.00294891;20.8692;235.32402304723973;1021321970.5;236.59799999999998;1.94;5.05;11343;6715330;152.09;0.0880393
1374710400;88.42;91.99899;87.15;90.24;3363.089308849999;1613.57;248305;541;126122;9630569953;159;112350.36;42877;31256961;0.00310045;16.4428;236.43105381489255;1031873707.5;230.646;1.96;4.53;11443;6726773;153.4;0.0784985
1374796800;90.24;91.72;89.2;89.95;990.9704766000003;1576.89;248451;595;138002;9650718285;146;114031.92;41626;31256961;0.00402423;13.5721;238.92575141071748;1049508951.75;224.30700000000002;1.99;4.76;998;6727771;156.0;0.0714268
1374883200;89.95;90.11;87.8;88.02;1438.5125234199982;1562.99;248615;525;107352;9668324088;164;114747.85;37915;31256961;0.00261958;15.5372;243.5579660153374;1058024805.0;232.609;2.01;5.32;5952;6733723;157.13;0.0683907
1374969600;88.02;94.0;87.92;92.46;3416.208964339997;1583.08;248796;472;92655;9685094590;181;113278.05;36122;31256961;0.00717298;17.7351;249.17675333441719;1046284278.0;239.986;1.98;5.54;5142;6738865;155.27;0.0386236
1375056000;92.46;93.73;90.54;93.37;2726.65325841;1568.79;248964;511;108722;9703359884;168;118189.92;38806;31256961;0.004027;15.8192;249.49459457754392;1093711212.0;234.315;2.07;5.35;4765;6743630;162.19;0.05649590000000001
1375142400;93.37;97.11;92.7;96.5;3561.1433388499995;1514.99;249142;485;107158;9722433940;178;119155.11;40570;31256961;0.00394786;16.413;252.3802082158963;1104810437.5;238.385;2.09;5.15;4978;6748608;163.71;0.06253500000000001
1375228800;96.5;101.03;95.1;98.18;5719.09328882;1622.49;249339;434;103415;9742806788;197;120773.77;43808;31256961;0.00376936;20.7869;264.8105438887988;1122165177.0;252.778;2.12;4.81;5064;6753672;166.15;0.0894297
1375315200;98.18;98.50296999999999;95.21;96.55;3542.6189189599995;1688.49;249529;442;123546;9766280582;190;124924.42;48759;31256961;0.00559359;25.0916;271.69162256486993;1163527428.0;268.689;2.2;4.43;-818;6752854;172.3;0.0758466
1375401600;96.55;98.7;93.75;95.85;5453.7402690599965;1716.27;249706;488;135472;9790259061;177;121958.45;51161;31256961;0.00342587;29.7021;278.5727012409409;1138691762.0;283.72700000000003;2.13;4.11;40514;6793368;167.61;0.09666010000000001
1375488000;95.82;97.23;94.67;95.49;2411.1957443999977;1758.75;249898;445;121656;9813616948;192;121633.0;52204;31256961;0.00316918;30.6742;284.7878690773922;1138362524.5;281.724;2.13;4.02;7488;6800856;167.39;0.08079360000000001
1375574400;95.49;96.7;95.49;96.38;1014.5235362900003;1763.38;250068;500;121475;9834267727;170;121103.59;44298;37392766;0.00405923;29.7451;289.75364293601785;1135792875.0;285.659;2.12;4.8;864;6801720;166.99;0.05543390000000001
1375660800;96.38;98.91;96.21;97.4;3048.5892689999987;1853.08;250247;478;116383;9855100256;179;121910.74;44014;37392766;0.00587166;31.3798;299.9949219073559;1145784906.5;295.139;2.14;4.87;41;6801761;168.45;0.0474626
1375747200;97.4;98.9;97.0;97.8;2547.5786368500007;1993.56;250436;455;119451;9877676447;189;121462.1;49991;37392766;0.00337153;32.4846;310.67193305147214;1144183460.0;302.003;2.14;4.23;7753;6809514;168.03;0.0705537
1375833600;97.8;98.3;95.5;97.0;1576.1762730000007;1970.28;250626;451;126586;9901727827;190;122692.65;54776;37392766;0.00551856;34.8766;317.39705237514755;1158589546.5;305.449;2.16;3.88;7083;6816597;169.97;0.0659426
1375920000;97.0;97.17;91.4;94.25;4705.529925580003;1955.3;250812;461;136223;9927065324;186;119289.39;58041;37392766;0.00388169;37.2974;324.61378966933137;1129335009.0;303.601;2.1;3.55;12950;6829547;165.36;0.0710023
1376006400;94.25;95.51;89.51;92.28;5812.515605569995;2041.4;251017;422;124562;9952600501;205;117554.84;57097;37392766;0.00688632;42.2038;339.7614670477384;1115776394.25;309.677;2.07;3.56;4770;6834317;163.26;0.061237
1376092800;92.28;94.0;92.14;93.51;754.8018569000003;2111.25;251212;439;114747;9974976217;195;115595.37;50620;37392766;0.00706239;43.2612;348.92415525653547;1099644711.0;312.539;2.04;4.0;7661;6841978;160.72;0.0545644
1376179200;93.51;94.52;93.2;94.0;713.8758175800003;2153.77;251422;409;109998;9998075889;210;115513.89;50577;37392766;0.0058024999999999995;44.2935;359.5458951425793;1101414314.0;317.495;2.04;4.01;7849;6849827;160.8;0.043294099999999995
1376265600;94.0;96.24;93.31;95.35;2952.4075711899986;2150.01;251638;399;81434;10015665557;216;118446.07;38686;37392766;0.00766393;48.0477;369.3710045371697;1131359328.5;319.43;2.09;5.52;4568;6854395;165.05;0.0374397
1376352000;95.12109;98.2;94.23;98.15;3648.408918969999;2130.57;251854;396;134742;10044769807;216;119978.18;50256;37392766;0.00298946;49.1958;376.5406789602492;1149323679.0;326.538;2.13;4.21;-6118;6848277;167.82;0.0731319
1376438400;98.15;101.0;97.36828;99.16;7846.492780709995;2213.17;252037;471;141843;10070727090;183;121712.83;54053;50810339;0.00228929;48.0753;392.11892939501416;1168953610.0;347.25;2.17;3.96;-12111;6836166;171.0;0.11489400000000001
1376524800;99.16;100.01;96.24;98.08;1753.5599823200007;2252.02;252205;509;142704;10094701342;168;124828.69;51034;50810339;0.00333631;48.4576;403.3469345648202;1201733000.0;359.93699999999995;2.23;4.33;-3038;6833128;175.86;0.11411800000000001
1376611200;98.08;99.0;96.53;98.3;1951.77864187;2301.08;252375;504;161667;10122184685;170;122523.82;57340;50810339;0.00781479;47.269;410.2512691892306;1182755250.0;365.24800000000005;2.19;3.75;5534;6838662;172.95;0.0694127
1376697600;98.3;99.7;97.5;99.4;1615.59247463;2368.58;252543;511;182188;10152792325;168;120861.24;71296;50810339;0.004322100000000001;47.1584;419.0893828846769;1170233790.0;381.749;2.16;2.92;5776;6844438;170.98;0.0939795
1376784000;99.4;100.0;98.42;99.25;929.14723601;2456.07;252733;448;133503;10178157814;190;124196.86;57884;50810339;0.00303994;49.0516;431.88255902808294;1205535148.25;401.95599999999996;2.23;3.78;5983;6850421;175.98;0.0852102
1376870400;99.25;105.0;98.82;102.6;7080.45583958;2476.33;252927;447;130910;10203554301;194;124308.37;56769;50810339;0.00575694;48.1778;444.5257859895328;1209628251.0;439.04900000000004;2.23;3.87;7813;6858234;176.38;0.06899939999999999
1376956800;102.6;104.94;100.48;104.94;3902.83502813;2481.47;253104;481;175558;10234628036;177;128236.68;70235;50810339;0.00439666;45.1805;451.03493779694395;1251654336.0;448.527;2.3;3.18;6341;6864575;182.34;0.0943028
1377043200;104.94;114.45;104.57;110.43;9638.151690220013;2459.46;253294;454;150097;10263146429;190;131861.56;62767;50810339;0.00353061;42.9001;453.5607334486068;1290621260.5;443.719;2.37;3.7;4635;6869210;187.88;0.0829788
1377129600;110.43;113.01;107.99;109.14;4045.1276382499987;2541.98;253490;436;141868;10290952609;196;134406.29;62148;50810339;0.00251471;42.8356;463.6639160552584;1319092540.0;442.4;2.42;3.82;5169;6874379;191.89;0.113028
1377216000;109.12;110.0;104.3;107.89;5331.1140968300015;2610.13;253706;399;130282;10319093522;216;133018.47;65516;50810339;0.00486554;41.3527;480.262001766186;1309042038.0;457.67;2.4;3.58;10973;6885352;190.12;0.06763680000000001
1377302400;107.89;110.6;106.61;108.3;2803.02047975;2643.06;253902;440;133340;10345228154;196;130728.4;55034;50810339;0.00405153;40.5363;490.3651843728375;1289763535.5;453.94300000000004;2.36;4.26;-2806;6882546;187.4;0.0720842
1377388800;108.3;114.76;108.3;113.11;6014.1060257000045;2730.81;254085;470;130868;10369177019;183;132050.08;52119;65750060;0.00499368;41.082;507.25457919482653;1305819168.75;462.385;2.39;4.58;4293;6886839;189.61;0.0478605
1377475200;113.11;113.9;110.0;112.45;4109.3120814899985;2691.43;254236;572;146562;10391307857;151;132490.98;45291;65750060;0.00558521;37.4659;507.75916182379984;1312975467.0;433.705;2.4;5.36;-6210;6880629;190.82;0.0472487
1377561600;112.45;119.0;111.77;117.7;8924.553084980007;2797.33;254402;517;147798;10415842375;166;133745.6;55282;65750060;0.0056974;38.4715;521.4016479155923;1328538021.5;438.756;2.43;4.36;6917;6887546;192.89;0.06112530000000001
1377648000;117.7;119.76;116.0;118.0;3584.8152146200014;2867.13;254571;513;176375;10445649680;169;142308.2;62007;65750060;0.00443174;35.6104;531.7541363160527;1417638406.5;437.751;2.59;4.11;-6413;6881133;206.01;0.0771921
1377734400;118.0;121.0;117.29;118.5;2747.179431230001;2856.31;254749;486;161175;10474338916;178;141554.06;65702;65750060;0.032117900000000005;34.9072;544.1439540003562;1413998832.5;441.38199999999995;2.58;3.84;11298;6892431;205.15;0.0699819
1377820800;118.5;126.3;118.05;125.0;9663.09508723;2895.72;254938;450;133569;10499583517;189;139959.43;58822;65750060;0.00105406;35.1497;554.4533534396811;1401439366.5;442.584;2.55;4.3;11620;6904051;202.99;0.22509
1377907200;124.89;134.94;123.75;127.8;12540.395542530005;3009.96;255143;413;137213;10527712246;205;148055.72;61944;65750060;0.00526503;38.2641;579.4500620797897;1486480742.25;444.95300000000003;2.7;4.31;5861;6909912;215.13;0.0703082
1377993600;127.8;132.0;126.81;130.41;2135.05386644;3042.96;255366;386;97047;10549353619;223;155316.31;46689;65750060;0.00357416;38.493;598.1269375698715;1562582686.5;446.54699999999997;2.83;6.16;25164;6935076;225.32;0.0746337
1378080000;130.41;132.05;128.0;129.45;4276.481795529997;3260.62;255587;392;95419;10570441308;221;152285.84;46812;65750060;0.0030645;41.9066;630.8114696775149;1535156735.75;460.07099999999997;2.78;6.03;10395;6945471;221.03;0.07015779999999999
1378166400;129.45;131.0;126.9;129.18;3741.26980065;3344.34;255802;392;107740;10593605388;215;152276.6;52147;65750060;0.00564828;44.9313;653.6906421528652;1538427555.5;456.913;2.78;5.37;10380;6955851;221.17;0.07271010000000001
1378252800;129.18;130.0;115.0;122.24;9415.628178130002;3399.45;255996;442;130918;10619003518;194;152401.3;52446;65750060;0.00338202;46.6978;665.3636893341662;1543378752.0;439.764;2.79;5.35;-5559;6950292;222.06;0.079674
1378339200;122.24;127.99;115.81;122.63;7311.008490739999;3452.72;256159;530;144321;10642527908;163;145526.77;51779;86933018;0.00297779;47.2791;682.8799639194568;1477024791.5;434.00300000000004;2.66;5.19;3702;6953994;212.4;0.07602289999999999
1378425600;122.0;124.75;115.0;116.82;5692.475593949997;3457.04;256338;484;143679;10668246515;179;140086.59;61253;86933018;0.00374891;46.8236;705.1377292066834;1425245512.5;439.847;2.56;4.17;12330;6966324;204.59;0.0754767
1378512000;116.0;121.10888999999999;115.5;119.76;2912.9176587199986;3410.83;256523;466;151220;10696222135;185;138106.32;62484;86933018;0.00457782;47.5694;723.6288560960178;1408782829.25;446.98699999999997;2.53;4.03;8263;6974587;201.99;0.06417010000000001
1378598400;119.79;120.84;116.77;117.98;2715.8982710699993;3342.69;256668;581;152700;10718363607;145;138080.72;50614;86933018;0.00408692;39.7762;709.0213103605441;1411437366.0;434.145;2.53;5.08;10295;6984882;202.07;0.049790100000000004
1378684800;117.98;124.0;115.98561000000001;121.5;8273.399877899996;3279.54;256825;548;128931;10738605796;157;137969.37;45723;86933018;0.00668377;38.4034;702.755831995856;1412962568.75;425.861;2.53;5.68;6137;6991019;202.11;0.0332999
1378771200;121.5;124.24;120.07;122.07;3629.328111119999;3374.62;257028;427;126054;10764194739;203;142091.48;58499;86933018;0.00295538;39.5642;727.690075407092;1458645201.0;438.217;2.61;4.48;6654;6997673;208.45;0.0890329
1378857600;122.07;127.64;118.39;126.34;9111.43291273999;3484.19;257219;447;124025;10787883505;191;143699.4;52785;86933018;0.00400145;41.9869;755.0214548543395;1478397720.75;449.86800000000005;2.64;5.08;5758;7003431;211.09;0.0541306
1378944000;126.34;128.5;123.0;126.63;5194.317503479993;3619.89;257419;431;105988;10809081023;200;146233.62;48636;86933018;0.00271803;42.9518;777.8634776095403;1507426275.0;464.227;2.69;5.66;12699;7016130;214.85;0.07029780000000001
1379030400;126.63;129.11;124.82;127.18;2538.3591242800007;3869.15;257632;403;117038;10834010038;213;147774.02;53547;86933018;0.00425497;44.0795;798.8534444656708;1526818480.0;470.735;2.72;5.16;7628;7023758;217.38;0.0621795
1379116800;127.18;127.98;122.53;124.5;3550.5318969799982;3950.54;257836;418;102139;10854846389;204;146526.56;44823;86933018;0.00331302;39.8884;810.5831318264494;1516841271.0;482.806;2.69;6.22;10457;7034215;215.64;0.054447699999999995
1379203200;124.5;126.35;123.15;125.06;1974.54832033;4378.8;258054;392;86820;10873773134;218;143721.84;42436;112628549;0.00349254;49.7056;895.4295863411311;1490400949.5;509.67800000000005;2.64;6.49;9776;7043991;211.59;0.047929400000000004
1379289600;125.06;126.84;124.0;125.68;1712.4362809400006;4609.1;258235;476;140466;10899197560;181;144478.12;54198;112628549;0.00709084;49.5335;943.274183697388;1501746703.75;539.508;2.66;5.0;484;7044475;213.18;0.0335577
1379376000;125.68;127.74;125.32;127.13;1794.382394649999;4518.96;258389;561;165586;10924697748;154;143716.24;53392;112628549;0.00615765;43.971000000000004;941.125236380209;1497322535.75;541.185;2.65;5.07;-1853;7042622;212.61;0.0579493
1379462400;127.13;128.41;125.78;126.9;3953.916259760001;4546.92;258568;483;166125;10954434212;179;145399.23;68219;112628549;0.0477373;45.2409;966.3802110121112;1518980314.0;575.98;2.69;3.93;7288;7049910;215.46;0.0545379
1379548800;126.9;127.63;123.39;124.38;3450.893640690001;4609.89;258733;520;160340;10980890362;165;144786.68;58808;112628549;0.0137244;42.7603;974.8814268692344;1516234071.75;579.376;2.68;4.61;5872;7055782;214.89;0.066633
1379635200;124.38;126.01;121.5;122.91;3841.594453770001;4572.33;258923;453;138825;11007267069;190;142086.06;60532;112628549;0.0106292;41.1572;995.3527655165196;1491526832.25;578.86;2.63;4.4;13467;7069249;210.99;0.0719745
1379721600;122.92;124.02;122.0;123.64;1025.7313635100004;4656.57;259123;424;128537;11032974400;200;140789.99;57738;112628549;0.00370895;42.2523;1029.3785512021352;1481373153.25;578.919;2.6;4.59;14073;7083322;209.13;0.060536
1379808000;123.64;123.64;122.22;122.97;1088.1006084700002;4457.09;259312;456;123964;11056403680;189;140025.27;52487;112628549;0.00599517;41.9116;1006.1835411128876;1476455552.0;575.865;2.59;5.08;12116;7095438;208.09;0.038101300000000005
1379894400;122.97;124.09;122.0;122.7;2469.523567990001;4508.92;259515;420;114267;11079599930;203;140114.7;51526;112628549;0.00541028;45.6807;1023.7797556633515;1480498173.75;584.5269999999999;2.59;5.19;12475;7107913;208.29;0.0419549
1379980800;122.7;124.19;121.89;124.09;3165.4737437800004;4732.79;259725;412;138320;11108647199;210;138735.62;65351;112628549;0.00393832;46.8441;1068.5701199736232;1469769525.0;603.493;2.57;3.98;11046;7118959;206.46;0.0853367
1380067200;124.09;125.22;123.35;123.74;1901.29999996;4935.93;259937;407;131160;11136453205;212;139292.39;62339;112628549;0.00323948;45.0243;1094.9644417993186;1479361676.0;596.925;2.58;4.21;11939;7130898;207.45;0.0801928
1380153600;123.74;125.02;123.3;125.02;1042.6676612200004;5335.33;260143;412;120718;11161321211;206;140478.44;55690;148819200;0.0037687;51.7877;1180.7007708082042;1495289811.5;643.0509999999999;2.6;4.81;14517;7145415;209.26;0.07171060000000001
1380240000;125.02;126.86;124.1;126.48;2580.8769214000004;5377.74;260305;533;158249;11186957592;162;140711.76;57019;148819200;0.00370978;50.2079;1199.9406768135907;1501213560.0;654.507;2.6;4.71;6776;7152191;209.89;0.061250900000000004
1380326400;126.48;127.0;124.8;126.9;2571.1679915899995;5564.1;260483;486;122432;11208750415;178;142879.07;46349;148819200;0.0119696;51.5072;1228.091657896293;1527305438.75;665.306;2.65;6.0;8439;7160630;213.29;0.058595100000000004
1380412800;126.9;128.8;126.0;126.76;3016.05450777;5670.1;260660;479;114872;11229082686;177;146091.16;42820;148819200;0.00500292;41.1595;1263.9839116030755;1564473840.0;685.125;2.71;6.7;5530;7166160;218.32;0.0445474
1380499200;126.76;127.51;123.76;125.95;3135.10500409;5743.63;260830;505;112454;11248199915;170;142362.27;40430;148819200;0.00464942;35.8333;1281.280731674224;1527137105.0;680.421;2.64;6.97;7897;7174057;212.86;0.0465055
1380585600;125.95;127.9399;125.81;127.49;2219.1691880699987;5885.4;260993;531;133197;11269910993;163;142246.76;47035;148819200;0.00310635;36.6004;1285.5809136485227;1528843278.0;675.3919999999999;2.64;5.91;10770;7184827;212.78;0.0703426
1380672000;127.49;128.5;83.26;103.85;38824.147412719925;5975.79;261180;462;142444;11296548023;187;139616.87;58523;148819200;0.00365354;35.9346;1313.6454713822518;1504124355.0;673.738;2.59;4.58;15767;7200594;208.89;0.092152
1380758400;103.85;118.74;101.66;117.87;11427.927824470007;5892.06;261371;451;159394;11326992212;191;121439.89;60652;148819200;0.00334499;33.1232;1297.7929516149682;1311825493.0;655.219;2.26;3.84;-5874;7194720;182.33;0.09983489999999999
1380844800;117.87;123.25;117.41;121.94;6676.865954030001;6198.52;261570;435;146453;11356136294;199;133719.67;60173;148819200;0.00393077;34.3138;1336.8958337076015;1448191470.0;656.1;2.49;4.27;3034;7197754;201.2;0.0795152
1380931200;121.94;125.0;115.0;121.61;1481.50161188;6287.78;261750;479;128728;11379307280;180;137052.05;51115;148819200;0.00314766;30.0794;1339.0095030099058;1487309812.5;645.7919999999999;2.55;5.24;15164;7212918;206.2;0.0658621
1381017600;121.61;122.5;121.01;122.49;422.9544822400002;6516.81;261969;395;95692;11400263872;219;134758.19;45319;148819200;0.00592129;37.4895;1383.3965583583;1465109768.25;649.639;2.51;5.88;12202;7225120;202.78;0.03724790000000001
1381104000;122.49;124.45;120.8;123.48;4210.970584710003;7024.93;262154;467;114282;11421406106;185;135948.58;43414;189281249;0.00510147;41.8671;1452.4069613581698;1480792982.5;665.05;2.53;6.23;2112;7227232;204.88;0.035757
1381190400;123.48;125.16;122.02;124.11;5210.937500259999;6803.26;262310;554;148923;11444638027;156;134981.79;45878;189281249;0.00460831;39.4232;1489.834144661095;1473252967.5;665.222;2.52;5.83;3974;7231206;203.74;0.0603675
1381276800;124.11;127.99;123.36;126.00071000000001;6499.0595046800045;6860.81;262472;517;124486;11464804787;162;137415.73;44161;189281249;0.00238693;37.9006;1509.9623436994714;1502460960.0;643.66;2.56;6.2;18530;7249736;207.25;0.059453599999999995
1381363200;126.00071000000001;126.79;125.0;126.1;2345.0675336;6920.92;262650;486;135491;11488922269;178;137923.06;51372;189281249;0.00342749;31.0552;1547.3699971015199;1511180212.5;635.534;2.57;5.28;8087;7257823;208.22;0.0768801
1381449600;126.1;127.4;125.54;126.9;2190.7188365100005;7088.15;262842;448;138272;11515470410;192;139157.18;56865;189281249;0.00408478;32.935;1595.1414171415977;1528225344.0;656.691;2.59;4.78;9517;7267340;210.29;0.0633741
1381536000;126.9;127.96;126.65;127.8;1651.9140287400005;7258.0;263027;464;125480;11538684229;185;143004.51;51249;189281249;0.00282066;34.6466;1653.583473629944;1573642572.25;681.312;2.66;5.51;10544;7277884;216.23;0.0678897
1381622400;127.8;133.23;127.55;132.83;6023.342517899999;7559.86;263241;402;114332;11563151204;214;141811.62;49530;189281249;0.00463465;35.2699;1709.7900409783622;1563824884.5;693.711;2.65;5.68;-1747;7276137;214.92;0.058813599999999994
1381708800;132.83;139.99;132.0;135.4;12393.23238054002;7761.37;263462;387;110979;11587677564;221;145005.06;50884;189281249;0.00434074;37.2205;1758.1803251569952;1602432139.0;710.9789999999999;2.7;5.65;18763;7294900;219.67;0.05935359999999999
